db_id,table,column,sqlite_type,row_count,distinct_count,null_count,null_pct,is_pk,cardinality_ratio
sports_competition,club,Club_ID,INT,6,6,0,0.0,1,1.0
sports_competition,club,name,TEXT,6,6,0,0.0,0,1.0
sports_competition,club,Region,TEXT,6,6,0,0.0,0,1.0
sports_competition,club,Start_year,TEXT,6,6,0,0.0,0,1.0
sports_competition,club_rank,Rank,REAL,6,6,0,0.0,1,1.0
sports_competition,club_rank,Club_ID,INT,6,6,0,0.0,1,1.0
sports_competition,club_rank,Gold,REAL,6,6,0,0.0,0,1.0
sports_competition,club_rank,Silver,REAL,6,6,0,0.0,0,1.0
sports_competition,club_rank,Bronze,REAL,6,4,0,0.0,0,0.6667
sports_competition,club_rank,Total,REAL,6,6,0,0.0,0,1.0
sports_competition,player,Player_ID,INT,15,15,0,0.0,1,1.0
sports_competition,player,name,TEXT,15,15,0,0.0,0,1.0
sports_competition,player,Position,TEXT,15,10,0,0.0,0,0.6667
sports_competition,player,Club_ID,INT,15,5,0,0.0,0,0.3333
sports_competition,player,Apps,REAL,15,13,0,0.0,0,0.8667
sports_competition,player,Tries,REAL,15,8,0,0.0,0,0.5333
sports_competition,player,Goals,TEXT,15,4,0,0.0,0,0.2667
sports_competition,player,Points,REAL,15,10,0,0.0,0,0.6667
sports_competition,competition,Competition_ID,INT,11,11,0,0.0,1,1.0
sports_competition,competition,Year,REAL,11,2,0,0.0,0,0.1818
sports_competition,competition,Competition_type,TEXT,11,2,0,0.0,0,0.1818
sports_competition,competition,Country,TEXT,11,6,0,0.0,0,0.5455
sports_competition,competition_result,Competition_ID,INT,6,6,0,0.0,1,1.0
sports_competition,competition_result,Club_ID_1,INT,6,3,0,0.0,1,0.5
sports_competition,competition_result,Club_ID_2,INT,6,3,0,0.0,1,0.5
sports_competition,competition_result,Score,TEXT,6,6,0,0.0,0,1.0
railway,railway,Railway_ID,INT,10,10,0,0.0,1,1.0
railway,railway,Railway,TEXT,10,10,0,0.0,0,1.0
railway,railway,Builder,TEXT,10,9,0,0.0,0,0.9
railway,railway,Built,TEXT,10,9,0,0.0,0,0.9
railway,railway,Wheels,TEXT,10,8,0,0.0,0,0.8
railway,railway,Location,TEXT,10,8,0,0.0,0,0.8
railway,railway,ObjectNumber,TEXT,10,10,0,0.0,0,1.0
railway,train,Train_ID,INT,9,9,0,0.0,1,1.0
railway,train,Train_Num,TEXT,9,9,0,0.0,0,1.0
railway,train,Name,TEXT,9,8,0,0.0,0,0.8889
railway,train,From,TEXT,9,8,0,0.0,0,0.8889
railway,train,Arrival,TEXT,9,8,0,0.0,0,0.8889
railway,train,Railway_ID,INT,9,7,0,0.0,0,0.7778
railway,manager,Manager_ID,INT,7,7,0,0.0,1,1.0
railway,manager,Name,TEXT,7,7,0,0.0,0,1.0
railway,manager,Country,TEXT,7,4,0,0.0,0,0.5714
railway,manager,Working_year_starts,TEXT,7,7,0,0.0,0,1.0
railway,manager,Age,INT,7,7,0,0.0,0,1.0
railway,manager,Level,INT,7,5,0,0.0,0,0.7143
railway,railway_manage,Railway_ID,INT,4,4,0,0.0,1,1.0
railway,railway_manage,Manager_ID,INT,4,4,0,0.0,1,1.0
railway,railway_manage,From_Year,TEXT,4,4,0,0.0,0,1.0
inn_1,Rooms,RoomId,TEXT,10,10,0,0.0,1,1.0
inn_1,Rooms,roomName,TEXT,10,10,0,0.0,0,1.0
inn_1,Rooms,beds,INTEGER,10,2,0,0.0,0,0.2
inn_1,Rooms,bedType,TEXT,10,3,0,0.0,0,0.3
inn_1,Rooms,maxOccupancy,INTEGER,10,2,0,0.0,0,0.2
inn_1,Rooms,basePrice,INTEGER,10,6,0,0.0,0,0.6
inn_1,Rooms,decor,TEXT,10,3,0,0.0,0,0.3
inn_1,Reservations,Code,INTEGER,600,600,0,0.0,1,1.0
inn_1,Reservations,Room,TEXT,600,10,0,0.0,0,0.0167
inn_1,Reservations,CheckIn,TEXT,600,309,0,0.0,0,0.515
inn_1,Reservations,CheckOut,TEXT,600,306,0,0.0,0,0.51
inn_1,Reservations,Rate,REAL,600,29,0,0.0,0,0.0483
inn_1,Reservations,LastName,TEXT,600,537,0,0.0,0,0.895
inn_1,Reservations,FirstName,TEXT,600,489,0,0.0,0,0.815
inn_1,Reservations,Adults,INTEGER,600,4,0,0.0,0,0.0067
inn_1,Reservations,Kids,INTEGER,600,4,0,0.0,0,0.0067
museum_visit,museum,Museum_ID,INT,8,8,0,0.0,1,1.0
museum_visit,museum,Name,TEXT,8,8,0,0.0,0,1.0
museum_visit,museum,Num_of_Staff,INT,8,7,0,0.0,0,0.875
museum_visit,museum,Open_Year,TEXT,8,6,0,0.0,0,0.75
museum_visit,visitor,ID,INT,6,6,0,0.0,1,1.0
museum_visit,visitor,Name,TEXT,6,6,0,0.0,0,1.0
museum_visit,visitor,Level_of_membership,INT,6,5,0,0.0,0,0.8333
museum_visit,visitor,Age,INT,6,6,0,0.0,0,1.0
museum_visit,visit,Museum_ID,INT,6,4,0,0.0,1,0.6667
museum_visit,visit,visitor_ID,TEXT,6,3,0,0.0,1,0.5
museum_visit,visit,Num_of_Ticket,INT,6,6,0,0.0,0,1.0
museum_visit,visit,Total_spent,REAL,6,6,0,0.0,0,1.0
browser_web,Web_client_accelerator,id,INT,19,19,0,0.0,1,1.0
browser_web,Web_client_accelerator,name,TEXT,19,19,0,0.0,0,1.0
browser_web,Web_client_accelerator,Operating_system,TEXT,19,14,0,0.0,0,0.7368
browser_web,Web_client_accelerator,Client,TEXT,19,8,0,0.0,0,0.4211
browser_web,Web_client_accelerator,Connection,TEXT,19,8,0,0.0,0,0.4211
browser_web,browser,id,INT,4,4,0,0.0,1,1.0
browser_web,browser,name,TEXT,4,4,0,0.0,0,1.0
browser_web,browser,market_share,REAL,4,4,0,0.0,0,1.0
browser_web,accelerator_compatible_browser,accelerator_id,INT,9,5,0,0.0,1,0.5556
browser_web,accelerator_compatible_browser,browser_id,INT,9,4,0,0.0,1,0.4444
browser_web,accelerator_compatible_browser,compatible_since_year,INT,9,8,0,0.0,0,0.8889
baseball_1,all_star,player_id,TEXT,5069,1741,0,0.0,0,0.3435
baseball_1,all_star,year,INTEGER,5069,83,0,0.0,0,0.0164
baseball_1,all_star,game_num,INTEGER,5069,3,0,0.0,0,0.0006
baseball_1,all_star,game_id,TEXT,5069,106,0,0.0,0,0.0209
baseball_1,all_star,team_id,TEXT,5069,49,0,0.0,0,0.0097
baseball_1,all_star,league_id,TEXT,5069,2,0,0.0,0,0.0004
baseball_1,all_star,gp,NUMERIC,5069,3,0,0.0,0,0.0006
baseball_1,all_star,starting_pos,NUMERIC,5069,12,0,0.0,0,0.0024
baseball_1,appearances,year,INTEGER,100951,145,0,0.0,0,0.0014
baseball_1,appearances,team_id,TEXT,100951,151,0,0.0,0,0.0015
baseball_1,appearances,league_id,TEXT,100951,7,0,0.0,0,0.0001
baseball_1,appearances,player_id,TEXT,100951,18660,0,0.0,0,0.1848
baseball_1,appearances,g_all,NUMERIC,100951,167,0,0.0,0,0.0017
baseball_1,appearances,gs,NUMERIC,100951,165,0,0.0,0,0.0016
baseball_1,appearances,g_batting,INTEGER,100951,166,0,0.0,0,0.0016
baseball_1,appearances,g_defense,NUMERIC,100951,167,0,0.0,0,0.0017
baseball_1,appearances,g_p,INTEGER,100951,95,0,0.0,0,0.0009
baseball_1,appearances,g_c,INTEGER,100951,157,0,0.0,0,0.0016
baseball_1,appearances,g_1b,INTEGER,100951,163,0,0.0,0,0.0016
baseball_1,appearances,g_2b,INTEGER,100951,164,0,0.0,0,0.0016
baseball_1,appearances,g_3b,INTEGER,100951,165,0,0.0,0,0.0016
baseball_1,appearances,g_ss,INTEGER,100951,166,0,0.0,0,0.0016
baseball_1,appearances,g_lf,INTEGER,100951,164,0,0.0,0,0.0016
baseball_1,appearances,g_cf,INTEGER,100951,163,0,0.0,0,0.0016
baseball_1,appearances,g_rf,INTEGER,100951,163,0,0.0,0,0.0016
baseball_1,appearances,g_of,INTEGER,100951,165,0,0.0,0,0.0016
baseball_1,appearances,g_dh,NUMERIC,100951,158,0,0.0,0,0.0016
baseball_1,appearances,g_ph,NUMERIC,100951,94,0,0.0,0,0.0009
baseball_1,appearances,g_pr,NUMERIC,100951,50,0,0.0,0,0.0005
baseball_1,manager_award,player_id,TEXT,177,83,0,0.0,0,0.4689
baseball_1,manager_award,award_id,TEXT,177,2,0,0.0,0,0.0113
baseball_1,manager_award,year,INTEGER,177,80,0,0.0,0,0.452
baseball_1,manager_award,league_id,TEXT,177,3,0,0.0,0,0.0169
baseball_1,manager_award,tie,TEXT,177,2,0,0.0,0,0.0113
baseball_1,manager_award,notes,NUMERIC,177,1,0,0.0,0,0.0056
baseball_1,player_award,player_id,TEXT,6078,1323,0,0.0,0,0.2177
baseball_1,player_award,award_id,TEXT,6078,27,0,0.0,0,0.0044
baseball_1,player_award,year,INTEGER,6078,117,0,0.0,0,0.0192
baseball_1,player_award,league_id,TEXT,6078,4,0,0.0,0,0.0007
baseball_1,player_award,tie,TEXT,6078,2,0,0.0,0,0.0003
baseball_1,player_award,notes,TEXT,6078,29,0,0.0,0,0.0048
baseball_1,manager_award_vote,award_id,TEXT,414,2,0,0.0,0,0.0048
baseball_1,manager_award_vote,year,INTEGER,414,33,0,0.0,0,0.0797
baseball_1,manager_award_vote,league_id,TEXT,414,2,0,0.0,0,0.0048
baseball_1,manager_award_vote,player_id,TEXT,414,110,0,0.0,0,0.2657
baseball_1,manager_award_vote,points_won,INTEGER,414,117,0,0.0,0,0.2826
baseball_1,manager_award_vote,points_max,INTEGER,414,6,0,0.0,0,0.0145
baseball_1,manager_award_vote,votes_first,INTEGER,414,30,0,0.0,0,0.0725
baseball_1,player_award_vote,award_id,TEXT,6795,3,0,0.0,0,0.0004
baseball_1,player_award_vote,year,INTEGER,6795,97,0,0.0,0,0.0143
baseball_1,player_award_vote,league_id,TEXT,6795,3,0,0.0,0,0.0004
baseball_1,player_award_vote,player_id,TEXT,6795,2412,0,0.0,0,0.355
baseball_1,player_award_vote,points_won,NUMERIC,6795,347,0,0.0,0,0.0511
baseball_1,player_award_vote,points_max,INTEGER,6795,21,0,0.0,0,0.0031
baseball_1,player_award_vote,votes_first,NUMERIC,6795,40,0,0.0,0,0.0059
baseball_1,batting,player_id,TEXT,101332,18659,0,0.0,0,0.1841
baseball_1,batting,year,INTEGER,101332,145,0,0.0,0,0.0014
baseball_1,batting,stint,INTEGER,101332,5,0,0.0,0,0.0
baseball_1,batting,team_id,TEXT,101332,149,0,0.0,0,0.0015
baseball_1,batting,league_id,TEXT,101332,7,0,0.0,0,0.0001
baseball_1,batting,g,INTEGER,101332,166,0,0.0,0,0.0016
baseball_1,batting,ab,NUMERIC,101332,700,0,0.0,0,0.0069
baseball_1,batting,r,NUMERIC,101332,168,0,0.0,0,0.0017
baseball_1,batting,h,NUMERIC,101332,251,0,0.0,0,0.0025
baseball_1,batting,double,NUMERIC,101332,65,0,0.0,0,0.0006
baseball_1,batting,triple,NUMERIC,101332,33,0,0.0,0,0.0003
baseball_1,batting,hr,NUMERIC,101332,68,0,0.0,0,0.0007
baseball_1,batting,rbi,NUMERIC,101332,176,0,0.0,0,0.0017
baseball_1,batting,sb,NUMERIC,101332,115,0,0.0,0,0.0011
baseball_1,batting,cs,NUMERIC,101332,37,0,0.0,0,0.0004
baseball_1,batting,bb,NUMERIC,101332,156,0,0.0,0,0.0015
baseball_1,batting,so,NUMERIC,101332,204,0,0.0,0,0.002
baseball_1,batting,ibb,NUMERIC,101332,46,0,0.0,0,0.0005
baseball_1,batting,hbp,NUMERIC,101332,42,0,0.0,0,0.0004
baseball_1,batting,sh,NUMERIC,101332,55,0,0.0,0,0.0005
baseball_1,batting,sf,NUMERIC,101332,21,0,0.0,0,0.0002
baseball_1,batting,g_idp,NUMERIC,101332,36,0,0.0,0,0.0004
baseball_1,batting_postseason,year,INTEGER,11690,119,0,0.0,0,0.0102
baseball_1,batting_postseason,round,TEXT,11690,14,0,0.0,0,0.0012
baseball_1,batting_postseason,player_id,TEXT,11690,3973,0,0.0,0,0.3399
baseball_1,batting_postseason,team_id,TEXT,11690,48,0,0.0,0,0.0041
baseball_1,batting_postseason,league_id,TEXT,11690,3,0,0.0,0,0.0003
baseball_1,batting_postseason,g,INTEGER,11690,14,0,0.0,0,0.0012
baseball_1,batting_postseason,ab,INTEGER,11690,52,0,0.0,0,0.0044
baseball_1,batting_postseason,r,INTEGER,11690,13,0,0.0,0,0.0011
baseball_1,batting_postseason,h,INTEGER,11690,19,0,0.0,0,0.0016
baseball_1,batting_postseason,double,INTEGER,11690,7,0,0.0,0,0.0006
baseball_1,batting_postseason,triple,INTEGER,11690,5,0,0.0,0,0.0004
baseball_1,batting_postseason,hr,INTEGER,11690,7,0,0.0,0,0.0006
baseball_1,batting_postseason,rbi,INTEGER,11690,14,0,0.0,0,0.0012
baseball_1,batting_postseason,sb,INTEGER,11690,12,0,0.0,0,0.001
baseball_1,batting_postseason,cs,NUMERIC,11690,7,0,0.0,0,0.0006
baseball_1,batting_postseason,bb,INTEGER,11690,14,0,0.0,0,0.0012
baseball_1,batting_postseason,so,INTEGER,11690,14,0,0.0,0,0.0012
baseball_1,batting_postseason,ibb,NUMERIC,11690,9,0,0.0,0,0.0008
baseball_1,batting_postseason,hbp,NUMERIC,11690,6,0,0.0,0,0.0005
baseball_1,batting_postseason,sh,NUMERIC,11690,7,0,0.0,0,0.0006
baseball_1,batting_postseason,sf,NUMERIC,11690,5,0,0.0,0,0.0004
baseball_1,batting_postseason,g_idp,NUMERIC,11690,7,0,0.0,0,0.0006
baseball_1,player_college,player_id,TEXT,17350,6575,0,0.0,0,0.379
baseball_1,player_college,college_id,TEXT,17350,1038,0,0.0,0,0.0598
baseball_1,player_college,year,INTEGER,17350,151,0,0.0,0,0.0087
baseball_1,fielding,player_id,TEXT,170526,18465,0,0.0,0,0.1083
baseball_1,fielding,year,INTEGER,170526,145,0,0.0,0,0.0009
baseball_1,fielding,stint,INTEGER,170526,5,0,0.0,0,0.0
baseball_1,fielding,team_id,TEXT,170526,149,0,0.0,0,0.0009
baseball_1,fielding,league_id,TEXT,170526,7,0,0.0,0,0.0
baseball_1,fielding,pos,TEXT,170526,11,0,0.0,0,0.0001
baseball_1,fielding,g,INTEGER,170526,166,0,0.0,0,0.001
baseball_1,fielding,gs,NUMERIC,170526,166,0,0.0,0,0.001
baseball_1,fielding,inn_outs,NUMERIC,170526,4310,0,0.0,0,0.0253
baseball_1,fielding,po,NUMERIC,170526,1553,0,0.0,0,0.0091
baseball_1,fielding,a,NUMERIC,170526,583,0,0.0,0,0.0034
baseball_1,fielding,e,NUMERIC,170526,108,0,0.0,0,0.0006
baseball_1,fielding,dp,NUMERIC,170526,171,0,0.0,0,0.001
baseball_1,fielding,pb,NUMERIC,170526,90,0,0.0,0,0.0005
baseball_1,fielding,wp,NUMERIC,170526,63,0,0.0,0,0.0004
baseball_1,fielding,sb,NUMERIC,170526,134,0,0.0,0,0.0008
baseball_1,fielding,cs,NUMERIC,170526,72,0,0.0,0,0.0004
baseball_1,fielding,zr,NUMERIC,170526,14,0,0.0,0,0.0001
baseball_1,fielding_outfield,player_id,TEXT,12028,3513,0,0.0,0,0.2921
baseball_1,fielding_outfield,year,INTEGER,12028,85,0,0.0,0,0.0071
baseball_1,fielding_outfield,stint,INTEGER,12028,5,0,0.0,0,0.0004
baseball_1,fielding_outfield,glf,NUMERIC,12028,158,0,0.0,0,0.0131
baseball_1,fielding_outfield,gcf,NUMERIC,12028,160,0,0.0,0,0.0133
baseball_1,fielding_outfield,grf,NUMERIC,12028,160,0,0.0,0,0.0133
baseball_1,fielding_postseason,player_id,TEXT,12311,3726,0,0.0,0,0.3027
baseball_1,fielding_postseason,year,INTEGER,12311,111,0,0.0,0,0.009
baseball_1,fielding_postseason,team_id,TEXT,12311,41,0,0.0,0,0.0033
baseball_1,fielding_postseason,league_id,TEXT,12311,2,0,0.0,0,0.0002
baseball_1,fielding_postseason,round,TEXT,12311,13,0,0.0,0,0.0011
baseball_1,fielding_postseason,pos,TEXT,12311,11,0,0.0,0,0.0009
baseball_1,fielding_postseason,g,INTEGER,12311,11,0,0.0,0,0.0009
baseball_1,fielding_postseason,gs,NUMERIC,12311,10,0,0.0,0,0.0008
baseball_1,fielding_postseason,inn_outs,NUMERIC,12311,212,0,0.0,0,0.0172
baseball_1,fielding_postseason,po,INTEGER,12311,83,0,0.0,0,0.0067
baseball_1,fielding_postseason,a,INTEGER,12311,34,0,0.0,0,0.0028
baseball_1,fielding_postseason,e,INTEGER,12311,8,0,0.0,0,0.0006
baseball_1,fielding_postseason,dp,INTEGER,12311,13,0,0.0,0,0.0011
baseball_1,fielding_postseason,tp,INTEGER,12311,2,0,0.0,0,0.0002
baseball_1,fielding_postseason,pb,NUMERIC,12311,5,0,0.0,0,0.0004
baseball_1,fielding_postseason,sb,NUMERIC,12311,16,0,0.0,0,0.0013
baseball_1,fielding_postseason,cs,NUMERIC,12311,11,0,0.0,0,0.0009
baseball_1,hall_of_fame,player_id,TEXT,4120,1239,0,0.0,0,0.3007
baseball_1,hall_of_fame,yearid,INTEGER,4120,78,0,0.0,0,0.0189
baseball_1,hall_of_fame,votedby,TEXT,4120,9,0,0.0,0,0.0022
baseball_1,hall_of_fame,ballots,NUMERIC,4120,73,0,0.0,0,0.0177
baseball_1,hall_of_fame,needed,NUMERIC,4120,64,0,0.0,0,0.0155
baseball_1,hall_of_fame,votes,NUMERIC,4120,360,0,0.0,0,0.0874
baseball_1,hall_of_fame,inducted,TEXT,4120,2,0,0.0,0,0.0005
baseball_1,hall_of_fame,category,TEXT,4120,4,0,0.0,0,0.001
baseball_1,hall_of_fame,needed_note,TEXT,4120,3,0,0.0,0,0.0007
baseball_1,home_game,year,INTEGER,2944,144,0,0.0,0,0.0489
baseball_1,home_game,league_id,TEXT,2944,7,0,0.0,0,0.0024
baseball_1,home_game,team_id,TEXT,2944,148,0,0.0,0,0.0503
baseball_1,home_game,park_id,TEXT,2944,249,0,0.0,0,0.0846
baseball_1,home_game,span_first,TEXT,2944,1052,0,0.0,0,0.3573
baseball_1,home_game,span_last,TEXT,2944,1103,0,0.0,0,0.3747
baseball_1,home_game,games,INTEGER,2944,87,0,0.0,0,0.0296
baseball_1,home_game,openings,INTEGER,2944,84,0,0.0,0,0.0285
baseball_1,home_game,attendance,INTEGER,2944,2388,0,0.0,0,0.8111
baseball_1,manager,player_id,TEXT,3405,696,0,0.0,0,0.2044
baseball_1,manager,year,INTEGER,3405,145,0,0.0,0,0.0426
baseball_1,manager,team_id,TEXT,3405,149,0,0.0,0,0.0438
baseball_1,manager,league_id,TEXT,3405,7,0,0.0,0,0.0021
baseball_1,manager,inseason,INTEGER,3405,9,0,0.0,0,0.0026
baseball_1,manager,g,INTEGER,3405,165,0,0.0,0,0.0485
baseball_1,manager,w,INTEGER,3405,114,0,0.0,0,0.0335
baseball_1,manager,l,INTEGER,3405,118,0,0.0,0,0.0347
baseball_1,manager,rank,NUMERIC,3405,13,0,0.0,0,0.0038
baseball_1,manager,plyr_mgr,TEXT,3405,2,0,0.0,0,0.0006
baseball_1,manager_half,player_id,TEXT,93,54,0,0.0,0,0.5806
baseball_1,manager_half,year,INTEGER,93,2,0,0.0,0,0.0215
baseball_1,manager_half,team_id,TEXT,93,33,0,0.0,0,0.3548
baseball_1,manager_half,league_id,TEXT,93,2,0,0.0,0,0.0215
baseball_1,manager_half,inseason,INTEGER,93,5,0,0.0,0,0.0538
baseball_1,manager_half,half,INTEGER,93,2,0,0.0,0,0.0215
baseball_1,manager_half,g,INTEGER,93,40,0,0.0,0,0.4301
baseball_1,manager_half,w,INTEGER,93,42,0,0.0,0,0.4516
baseball_1,manager_half,l,INTEGER,93,34,0,0.0,0,0.3656
baseball_1,manager_half,rank,INTEGER,93,12,0,0.0,0,0.129
baseball_1,player,player_id,TEXT,18846,18846,0,0.0,0,1.0
baseball_1,player,birth_year,NUMERIC,18846,166,0,0.0,0,0.0088
baseball_1,player,birth_month,NUMERIC,18846,13,0,0.0,0,0.0007
baseball_1,player,birth_day,NUMERIC,18846,32,0,0.0,0,0.0017
baseball_1,player,birth_country,TEXT,18846,53,0,0.0,0,0.0028
baseball_1,player,birth_state,TEXT,18846,246,0,0.0,0,0.0131
baseball_1,player,birth_city,TEXT,18846,4714,0,0.0,0,0.2501
baseball_1,player,death_year,NUMERIC,18846,146,0,0.0,0,0.0077
baseball_1,player,death_month,NUMERIC,18846,13,0,0.0,0,0.0007
baseball_1,player,death_day,NUMERIC,18846,32,0,0.0,0,0.0017
baseball_1,player,death_country,TEXT,18846,24,0,0.0,0,0.0013
baseball_1,player,death_state,TEXT,18846,93,0,0.0,0,0.0049
baseball_1,player,death_city,TEXT,18846,2554,0,0.0,0,0.1355
baseball_1,player,name_first,TEXT,18846,2313,0,0.0,0,0.1227
baseball_1,player,name_last,TEXT,18846,9713,0,0.0,0,0.5154
baseball_1,player,name_given,TEXT,18846,12437,0,0.0,0,0.6599
baseball_1,player,weight,NUMERIC,18846,132,0,0.0,0,0.007
baseball_1,player,height,NUMERIC,18846,23,0,0.0,0,0.0012
baseball_1,player,bats,TEXT,18846,4,0,0.0,0,0.0002
baseball_1,player,throws,TEXT,18846,3,0,0.0,0,0.0002
baseball_1,player,debut,TEXT,18846,10037,0,0.0,0,0.5326
baseball_1,player,final_game,TEXT,18846,9029,0,0.0,0,0.4791
baseball_1,player,retro_id,TEXT,18846,18793,0,0.0,0,0.9972
baseball_1,player,bbref_id,TEXT,18846,18846,0,0.0,0,1.0
baseball_1,park,park_id,TEXT,250,250,0,0.0,0,1.0
baseball_1,park,park_name,TEXT,250,240,0,0.0,0,0.96
baseball_1,park,park_alias,TEXT,250,57,0,0.0,0,0.228
baseball_1,park,city,TEXT,250,83,0,0.0,0,0.332
baseball_1,park,state,TEXT,250,35,0,0.0,0,0.14
baseball_1,park,country,TEXT,250,6,0,0.0,0,0.024
baseball_1,pitching,player_id,TEXT,44139,9126,0,0.0,0,0.2068
baseball_1,pitching,year,INTEGER,44139,145,0,0.0,0,0.0033
baseball_1,pitching,stint,INTEGER,44139,4,0,0.0,0,0.0001
baseball_1,pitching,team_id,TEXT,44139,149,0,0.0,0,0.0034
baseball_1,pitching,league_id,TEXT,44139,7,0,0.0,0,0.0002
baseball_1,pitching,w,INTEGER,44139,54,0,0.0,0,0.0012
baseball_1,pitching,l,INTEGER,44139,43,0,0.0,0,0.001
baseball_1,pitching,g,INTEGER,44139,94,0,0.0,0,0.0021
baseball_1,pitching,gs,INTEGER,44139,75,0,0.0,0,0.0017
baseball_1,pitching,cg,INTEGER,44139,74,0,0.0,0,0.0017
baseball_1,pitching,sho,INTEGER,44139,15,0,0.0,0,0.0003
baseball_1,pitching,sv,INTEGER,44139,57,0,0.0,0,0.0013
baseball_1,pitching,ipouts,NUMERIC,44139,1314,0,0.0,0,0.0298
baseball_1,pitching,h,INTEGER,44139,533,0,0.0,0,0.0121
baseball_1,pitching,er,INTEGER,44139,216,0,0.0,0,0.0049
baseball_1,pitching,hr,INTEGER,44139,48,0,0.0,0,0.0011
baseball_1,pitching,bb,INTEGER,44139,210,0,0.0,0,0.0048
baseball_1,pitching,so,INTEGER,44139,339,0,0.0,0,0.0077
baseball_1,pitching,baopp,NUMERIC,44139,426,0,0.0,0,0.0097
baseball_1,pitching,era,NUMERIC,44139,1157,0,0.0,0,0.0262
baseball_1,pitching,ibb,NUMERIC,44139,23,0,0.0,0,0.0005
baseball_1,pitching,wp,NUMERIC,44139,53,0,0.0,0,0.0012
baseball_1,pitching,hbp,NUMERIC,44139,35,0,0.0,0,0.0008
baseball_1,pitching,bk,INTEGER,44139,16,0,0.0,0,0.0004
baseball_1,pitching,bfp,NUMERIC,44139,1637,0,0.0,0,0.0371
baseball_1,pitching,gf,NUMERIC,44139,79,0,0.0,0,0.0018
baseball_1,pitching,r,INTEGER,44139,345,0,0.0,0,0.0078
baseball_1,pitching,sh,NUMERIC,44139,22,0,0.0,0,0.0005
baseball_1,pitching,sf,NUMERIC,44139,16,0,0.0,0,0.0004
baseball_1,pitching,g_idp,NUMERIC,44139,28,0,0.0,0,0.0006
baseball_1,pitching_postseason,player_id,TEXT,5109,1673,0,0.0,0,0.3275
baseball_1,pitching_postseason,year,INTEGER,5109,119,0,0.0,0,0.0233
baseball_1,pitching_postseason,round,TEXT,5109,14,0,0.0,0,0.0027
baseball_1,pitching_postseason,team_id,TEXT,5109,48,0,0.0,0,0.0094
baseball_1,pitching_postseason,league_id,TEXT,5109,3,0,0.0,0,0.0006
baseball_1,pitching_postseason,w,INTEGER,5109,5,0,0.0,0,0.001
baseball_1,pitching_postseason,l,INTEGER,5109,5,0,0.0,0,0.001
baseball_1,pitching_postseason,g,INTEGER,5109,8,0,0.0,0,0.0016
baseball_1,pitching_postseason,gs,INTEGER,5109,8,0,0.0,0,0.0016
baseball_1,pitching_postseason,cg,INTEGER,5109,8,0,0.0,0,0.0016
baseball_1,pitching_postseason,sho,INTEGER,5109,4,0,0.0,0,0.0008
baseball_1,pitching_postseason,sv,INTEGER,5109,5,0,0.0,0,0.001
baseball_1,pitching_postseason,ipouts,INTEGER,5109,90,0,0.0,0,0.0176
baseball_1,pitching_postseason,h,INTEGER,5109,39,0,0.0,0,0.0076
baseball_1,pitching_postseason,er,INTEGER,5109,20,0,0.0,0,0.0039
baseball_1,pitching_postseason,hr,INTEGER,5109,6,0,0.0,0,0.0012
baseball_1,pitching_postseason,bb,INTEGER,5109,19,0,0.0,0,0.0037
baseball_1,pitching_postseason,so,INTEGER,5109,31,0,0.0,0,0.0061
baseball_1,pitching_postseason,baopp,TEXT,5109,221,0,0.0,0,0.0433
baseball_1,pitching_postseason,era,NUMERIC,5109,326,0,0.0,0,0.0638
baseball_1,pitching_postseason,ibb,NUMERIC,5109,6,0,0.0,0,0.0012
baseball_1,pitching_postseason,wp,NUMERIC,5109,7,0,0.0,0,0.0014
baseball_1,pitching_postseason,hbp,NUMERIC,5109,5,0,0.0,0,0.001
baseball_1,pitching_postseason,bk,NUMERIC,5109,3,0,0.0,0,0.0006
baseball_1,pitching_postseason,bfp,NUMERIC,5109,109,0,0.0,0,0.0213
baseball_1,pitching_postseason,gf,INTEGER,5109,7,0,0.0,0,0.0014
baseball_1,pitching_postseason,r,INTEGER,5109,28,0,0.0,0,0.0055
baseball_1,pitching_postseason,sh,NUMERIC,5109,9,0,0.0,0,0.0018
baseball_1,pitching_postseason,sf,NUMERIC,5109,6,0,0.0,0,0.0012
baseball_1,pitching_postseason,g_idp,NUMERIC,5109,8,0,0.0,0,0.0016
baseball_1,salary,year,INTEGER,25575,31,0,0.0,0,0.0012
baseball_1,salary,team_id,TEXT,25575,35,0,0.0,0,0.0014
baseball_1,salary,league_id,TEXT,25575,2,0,0.0,0,0.0001
baseball_1,salary,player_id,TEXT,25575,4963,0,0.0,0,0.1941
baseball_1,salary,salary,INTEGER,25575,3266,0,0.0,0,0.1277
baseball_1,college,college_id,TEXT,1207,1207,0,0.0,0,1.0
baseball_1,college,name_full,TEXT,1207,1199,0,0.0,0,0.9934
baseball_1,college,city,TEXT,1207,856,0,0.0,0,0.7092
baseball_1,college,state,TEXT,1207,49,0,0.0,0,0.0406
baseball_1,college,country,TEXT,1207,1,0,0.0,0,0.0008
baseball_1,postseason,year,INTEGER,307,119,0,0.0,0,0.3876
baseball_1,postseason,round,TEXT,307,14,0,0.0,0,0.0456
baseball_1,postseason,team_id_winner,TEXT,307,43,0,0.0,0,0.1401
baseball_1,postseason,league_id_winner,TEXT,307,3,0,0.0,0,0.0098
baseball_1,postseason,team_id_loser,TEXT,307,45,0,0.0,0,0.1466
